X	SMILES	REFIDX_R	REFIDX_G	REFIDX_B	Molecular.Weight	Molecular.Weight.Except.Hydrogens	Maximum.Partial.Charge	Minimum.Partial.Charge	Number.of.Labute.Accessible.Surface.Area	Number.of.Topological.Polar.Surface.Area	Number.of.Aromatic.Carbocycles	Number.of.Aromatic.Heterocycles	Number.of.H.bond.Acceptor	Number.of.Lipinski.H.bond.Acceptor	Number.of.Heteroatoms
414	ClC1=CC=C2C(=C1)C1=CC=CC=C1C1=C2N=C(C2=NC(C3=NC4=C(O3)C3=C(C=CC=C3)C3=CC=CC=C34)=NC(C3=NC4=C(S3)C3=C(C=CC=C3)C3=CC=CC=C34)=N2)S1	1.9928	2.3158	2.6425	798.106329	776.156	0.265765777	-0.432842986	340.4338764	90.48	9	4	0	0	10
415	BrC1=CC=C2C(=C1)C1=C(C=CC(Br)=C1)C1=C2N=C(C2=NC(C3=CC4=CC=C(I)C=C4C=C3)=NC(C3=NC4=C(S3)C3=C(C=C(Br)C=C3)C3=CC(Br)=CC=C34)=N2)S1	2.0067	2.3153	2.5954	1110.678184	1097.162	0.192480795	-0.231940186	367.4853324	64.45	8	3	0	0	12
416	BrC1=CC=C2N=C(C3=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC=C4)=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC=C4)=N3)SC2=C1	1.9987	2.3152	2.6328	758.0016697	740.587	0.192563441	-0.232623517	303.4808628	77.34	7	4	0	0	10
417	BrC1=CC=C2SC(C3=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC(Br)=C4)=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC=C4)=N3)=NC2=C1	2.0064	2.3152	2.618	835.9121818	820.491	0.192563441	-0.232583051	317.3484104	77.34	7	4	0	0	11
418	ClC1=CC=C2C=C(C3=CC=C(N(C4=CC=C(C5=NC6=C(C=CC=C6)O5)C=C4)C4=CC=C(C5=NC6=C(O5)C5=CC=CC=C5C5=C6C=CC=C5)C=C4)C=C3)C=CC2=C1	1.9783	2.3147	2.6492	739.2026549	710.022	0.226864211	-0.436094686	326.2162512	55.3	9	2	0	0	6
419	ClC1=CC=C2C(=C1)C1=C(C=CC=C1)C1=C2N=C(C2=NC(C3=NC4=C(S3)C3=C(C=C(Br)C=C3)C3=CC(Br)=CC=C34)=NC(C3=NC4=CC(Br)=CC=C4S3)=N2)S1	2.0029	2.3145	2.62	947.7837215	935.848	0.192563441	-0.232583051	341.5192242	77.34	7	4	0	0	13
420	ClC1=CC=C2C=C(C3=NC(C4=NC5=C(S4)C4=C(C=C(Br)C=C4)C4=CC(Br)=CC=C45)=NC(C4=NC5=C(S4)C4=C(C=C(Br)C=C4)C4=CC(Br)=CC=C45)=N3)C=CC2=C1	2.0096	2.3144	2.5898	1018.742564	1005.711	0.192480795	-0.231940186	358.5267606	64.45	8	3	0	0	12
421	BrC1=CC=C2N=C(C3=NC(C4=NC5=C(O4)C4=C(C=CC=C4)C4=CC=CC=C45)=NC(C4=NC5=C(S4)C4=C(C=CC=C4)C4=CC=CC=C45)=N3)SC2=C1	1.9961	2.3141	2.6277	742.0245133	724.519	0.265765777	-0.432842986	298.6348288	90.48	7	4	0	0	10
422	ClC1=CC=C2SC(C3=NC(C4=NC5=C(S4)C4=C(C=CC=C4)C4=CC(Br)=CC=C45)=NC(C4=NC5=C(S4)C4=C(C=C(Br)C=C4)C4=CC(Br)=CC=C45)=N3)=NC2=C1	2.002	2.3138	2.6199	947.7837215	935.848	0.192563441	-0.232569545	341.5192242	77.34	7	4	0	0	13
423	ClC1=CC=C2C(=C1)C1=CC(Cl)=CC=C1C1=C2N=C(C2=NC(C3=NC4=C(S3)C3=CC=C(Br)C=C3C3=C4C=CC(Br)=C3)=NC(C3=NC4=C(C=CC=C4)S3)=N2)S1	2.0004	2.3137	2.6187	903.8342371	891.397	0.192563441	-0.232624896	337.9549428	77.34	7	4	0	0	13
424	ClC1=CC=C2SC(C3=NC(C4=NC5=C(S4)C4=C(C=C(Cl)C=C4)C4=CC(Cl)=CC=C45)=NC(C4=NC5=C(S4)C4=C(C=CC=C4)C4=CC=CC=C45)=N3)=NC2=C1	1.9992	2.3137	2.6298	781.9742406	767.042	0.192563441	-0.232569545	320.5231138	77.34	7	4	0	0	12
425	BrC1=CC=C2C(=C1)C1=CC(Br)=CC=C1C1=C2N=C(C2=NC(C3=NC4=C(S3)C3=C(C=CC=C3)C3=CC=CC=C34)=NC(C3=NC4=C(C=CC=C4)S3)=N2)S1	2.0025	2.3134	2.6157	835.9121818	820.491	0.192563441	-0.232624896	317.3484104	77.34	7	4	0	0	11
426	ClC1=CC=C2C(=C1)C1=C(C=CC(Cl)=C1)C1=C2N=C(C2=NC(C3=NC4=C(S3)C3=C(C=CC=C3)C3=CC=CC=C34)=NC(C3=NC4=CC=C(Br)C=C4S3)=N2)S1	1.9947	2.3132	2.6343	825.923725	811.493	0.192563441	-0.232623517	324.0873952	77.34	7	4	0	0	12
427	BrC1=CC=C2C(=C1)C1=CC=CC=C1C1=C2N=C(C2=NC(C3=NC4=C(S3)C3=CC=CC=C3C3=C4C=CC=C3)=NC(C3=NC4=C(C=CC=C4)S3)=N2)S1	2.007	2.3131	2.6055	758.0016697	740.587	0.192563441	-0.232624896	303.4808628	77.34	7	4	0	0	10
428	BrC1=CC=C2C=C(C3=CC=C(N(C4=CC=C(C5=CC=C6C=C(Br)C=CC6=C5)C=C4)C4=CC=C(C5=NC6=C(C=CC=C6)S5)C=C4)C=C3)C=CC2=C1	2.002	2.3126	2.5924	786.0339941	760.384	0.124105151	-0.310504468	311.1168079	16.13	8	1	0	0	5
429	C1=CC=C(N(C2=CC=C(C3=NC4=C(C=CC=C4)O3)C=C2)C2=CC=C(C3=NC4=C(S3)C3=CC=CC=C3C3=C4C=CC=C3)C=C2)C=C1	1.9691	2.311	2.6901	595.1718334	570.527	0.226807953	-0.436094686	263.0202602	42.16	7	2	0	0	5
430	ClC1=CC=C2N=C(C3=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC(Cl)=C4)=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC=C4)=N3)SC2=C1	1.9982	2.311	2.6205	748.0132129	731.589	0.192563441	-0.23262307	310.2198476	77.34	7	4	0	0	11
431	IC1=CC=C2C(=C1)C1=CC(I)=CC=C1C1=C2N=C(C2=NC(C3=NC4=C(S3)C3=C(C=C(I)C=C3)C3=CC(I)=CC=C34)=NC(C3=NC4=C(S3)C3=C(C=C(I)C=C3)C3=CC(I)=CC=C34)=N2)S1	1.9712	2.3108	2.6724	1535.502346	1518.195	0.192563441	-0.231940176	450.5476729	77.34	9	4	0	0	15
432	ClC1=CC=C2SC(C3=NC(C4=NC5=C(S4)C4=CC=C(Br)C=C4C4=C5C=CC(Br)=C4)=NC(C4=NC5=C(S4)C4=CC=C(I)C=C4C4=C5C=CC(I)=C4)=N3)=NC2=C1	1.9921	2.3107	2.6282	1121.666505	1109.752	0.192563441	-0.232569545	366.1753528	77.34	7	4	0	0	14
433	BrC1=CC=C2C=C(C3=CC=C(N(C4=CC=C(C5=CC=C6C=CC=CC6=C5)C=C4)C4=CC=C(C5=NC6=C(O5)C5=CC=CC=C5C5=C6C=CC=C5)C=C4)C=C3)C=CC2=C1	1.9953	2.3105	2.6021	792.1776258	760.5	0.226864211	-0.43540916	337.7665553	29.27	10	1	0	0	4
434	ClC1=CC=C2N=C(C3=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC=C4)=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC=C4)=N3)SC2=C1	1.9959	2.3101	2.6245	714.0521853	696.136	0.192563441	-0.23262307	299.9165814	77.34	7	4	0	0	10
435	BrC1=CC=C2N=C(C3=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC(I)=C4)=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC=C4)=N3)SC2=C1	1.9967	2.3098	2.6173	883.8983177	867.491	0.192563441	-0.232623517	322.7427009	77.34	7	4	0	0	11
436	BrC1=CC2=C(C=C1)C1=C(SC(C3=NC(C4=NC5=C(S4)C4=CC=C(I)C=C4C4=C5C=CC(I)=C4)=NC(C4=NC5=CC=C(I)C=C5S4)=N3)=N1)C1=CC=C(Br)C=C21	1.9851	2.3097	2.635	1213.602126	1201.203	0.192563441	-0.232623604	375.1339247	77.34	7	4	0	0	14
437	BrC1=CC=C2C(=C1)C1=C(C=CC(Br)=C1)C1=C2N=C(C2=NC(C3=NC4=C(S3)C3=C(C=CC=C3)C3=CC=CC=C34)=NC(C3=NC4=CC=C(I)C=C4S3)=N2)S1	1.99	2.3094	2.6315	961.8088297	947.395	0.192563441	-0.232623604	336.6102485	77.34	7	4	0	0	12
438	ClC1=CC=C2SC(C3=NC(C4=NC5=C(S4)C4=C(C=CC=C4)C4=CC(Br)=CC=C45)=NC(C4=NC5=C(S4)C4=C(C=CC=C4)C4=CC(Br)=CC=C45)=N3)=NC2=C1	2.0047	2.3093	2.6015	869.8732094	855.944	0.192563441	-0.232569545	327.6516766	77.34	7	4	0	0	12
439	ClC1=CC2=C(C=C1)C1=C(SC(C3=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC=C4)=NC(C4=NC5=CC=C(Br)C=C5S4)=N3)=N1)C1=CC=CC=C21	1.997	2.3092	2.6175	791.9626974	776.04	0.192563441	-0.232623517	313.784129	77.34	7	4	0	0	11
440	BrC1=CC=C2C(=C1)C1=CC=CC=C1C1=C2N=C(C2=NC(C3=NC4=C(S3)C3=CC=CC=C3C3=C4C=CC(Br)=C3)=NC(C3=NC4=C(C=CC=C4)S3)=N2)S1	2.0068	2.3089	2.5924	835.9121818	820.491	0.192563441	-0.232624896	317.3484104	77.34	7	4	0	0	11
441	BrC1=CC=C2C(=C1)C1=C(C=CC(Br)=C1)C1=C2N=C(C2=NC(C3=NC4=CC=C(I)C=C4S3)=NC(C3=NC4=C(S3)C3=C(C=CC=C3)C3=CC(I)=CC=C34)=N2)S1	1.992	2.3088	2.6189	1087.705478	1074.299	0.192563441	-0.232623604	355.8720866	77.34	7	4	0	0	13
442	BrC1=CC=C2N=C(C3=NC(C4=NC5=C(S4)C4=C(C=CC=C4)C4=CC(Br)=CC=C45)=NC(C4=NC5=C(S4)C4=C(C=C(I)C=C4)C4=CC(I)=CC=C45)=N3)SC2=C1	1.9905	2.3086	2.6226	1087.705478	1074.299	0.192563441	-0.232623517	355.8720866	77.34	7	4	0	0	13
443	IC1=CC=C(N(C2=CC=C(C3=NC4=C(O3)C3=CC=CC=C3C3=C4C=CC=C3)C=C2)C2=CC=C(C3=NC4=C(O3)C3=CC=CC=C3C3=C4C=CC=C3)C=C2)C=C1	1.973	2.3083	2.6535	805.1226251	777.451	0.226864211	-0.43540916	322.7993934	55.3	9	2	0	0	6
444	BrC1=CC=C2C(=C1)C1=CC(Br)=CC=C1C1=C2N=C(C2=NC(C3=NC4=C(S3)C3=CC=C(I)C=C3C3=C4C=CC(I)=C3)=NC(C3=NC4=C(C=CC=C4)S3)=N2)S1	1.9929	2.3083	2.6152	1087.705478	1074.299	0.192563441	-0.232624896	355.8720866	77.34	7	4	0	0	13
445	BrC1=CC=C2C=C(C3=CC=C(N(C4=CC=C(C5=CC=C6C=CC=CC6=C5)C=C4)C4=CC=C(C5=NC6=C(C=CC=C6)S5)C=C4)C=C3)C=CC2=C1	2.0013	2.308	2.5837	708.123482	680.48	0.124105151	-0.310504468	297.2492603	16.13	8	1	0	0	4
446	BrC1=CC=C2C(=C1)C1=CC(Br)=CC=C1C1=C2N=C(C2=NC(C3=NC4=C(S3)C3=C(C=CC=C3)C3=CC(I)=CC=C34)=NC(C3=NC4=C(C=C(I)C(I)=C4)S3)=N2)S1	1.9905	2.3078	2.6212	1213.602126	1201.203	0.192563441	-0.23258437	375.1339247	77.34	7	4	0	0	14
447	ClC1=CC=C2C(=C1)C1=C(C=CC=C1)C1=C2N=C(C2=NC(C3=NC4=C(C=CC=C4)S3)=NC(C3=NC4=C(S3)C3=CC=C(Br)C=C3C3=CC(Br)=CC=C34)=N2)S1	2.0011	2.3078	2.6008	869.8732094	855.944	0.192563441	-0.232624896	327.6516766	77.34	7	4	0	0	12
448	BrC1=CC=C2N=C(C3=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC(Br)=C4)=NC(C4=NC5=C(O4)C4=CC=CC=C4C4=C5C=CC=C4)=N3)SC2=C1	1.9935	2.3077	2.6137	819.9350254	804.423	0.265765777	-0.432842986	312.5023764	90.48	7	4	0	0	11
449	BrC1=CC=C2C=C(C3=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC(Br)=C4)=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC=C4)=N3)C=CC2=C1	2.011	2.3072	2.5703	828.9605119	810.45	0.192480795	-0.231940196	320.4883991	64.45	8	3	0	0	9
450	ClC1=CC2=C(C=C1)C1=C(SC(C3=NC(C4=NC5=C(S4)C4=CC=C(Br)C=C4C4=C5C=CC(Br)=C4)=NC(C4=NC5=CC=C(I)C=C5S4)=N3)=N1)C1=CC=C(Cl)C=C21	1.987	2.3072	2.6276	1029.730885	1018.301	0.192563441	-0.232623604	357.2167809	77.34	7	4	0	0	14
451	ClC1=CC=C2C(=C1)C1=C(C=CC(Cl)=C1)C1=C2N=C(C2=NC(C3=NC4=CC=C(I)C=C4S3)=NC(C3=NC4=C(S3)C3=C(C=CC=C3)C3=CC(Br)=CC=C34)=N2)S1	1.9923	2.3071	2.6155	951.820373	938.397	0.192563441	-0.232623604	343.3492333	77.34	7	4	0	0	13
452	BrC1=CC=C(N(C2=CC=C(C3=NC4=C(C=CC=C4)O3)C=C2)C2=CC=C(C3=NC4=C(S3)C3=CC=CC=C3C3=C4C=CC=C3)C=C2)C=C1	1.9724	2.3067	2.6642	673.0823455	650.431	0.226807953	-0.436094686	276.8878078	42.16	7	2	0	0	6
453	ClC1=CC=C2N=C(C3=NC(C4=NC5=C(S4)C4=C(C=C(Cl)C=C4)C4=CC(Cl)=CC=C45)=NC(C4=NC5=C(S4)C4=C(C=C(Cl)C=C4)C4=CC(Cl)=CC=C45)=N3)SC2=C1	1.9894	2.3067	2.6234	849.8962959	837.948	0.192563441	-0.23262307	341.1296463	77.34	7	4	0	0	14
454	BrC1=CC=C2C(=C1)C1=C(C=CC=C1)C1=C2N=C(C2=NC(C3=NC4=C(C=CC=C4)S3)=NC(C3=NC4=C(S3)C3=CC=C(Br)C=C3C3=CC(Br)=CC=C34)=N2)S1	2.0006	2.3061	2.5972	913.8226938	900.395	0.192563441	-0.232624896	331.215958	77.34	7	4	0	0	12
455	BrC1=CC=C2C=C(C3=NC(C4=NC5=C(S4)C4=C(C=C(Br)C=C4)C4=CC(Br)=CC=C45)=NC(C4=NC5=C(S4)C4=C(C=CC=C4)C4=CC=CC=C45)=N3)C=CC2=C1	2.0056	2.3059	2.5768	906.8710239	890.354	0.192480795	-0.231940196	334.3559467	64.45	8	3	0	0	10
456	ClC1=CC=C2C(=C1)C1=CC(Cl)=CC=C1C1=C2N=C(C2=NC(C3=NC4=C(S3)C3=C(C=CC=C3)C3=CC=CC=C34)=NC(C3=NC4=C(C=CC=C4)S3)=N2)S1	1.9974	2.3055	2.6039	748.0132129	731.589	0.192563441	-0.232624896	310.2198476	77.34	7	4	0	0	11
457	C1=CC=C2C(=C1)C1=C(C=CC=C1)C1=C2N=C(C2=NC(C3=NC4=C(O3)C3=CC=CC=C3C3=C4C=CC=C3)=NC(C3=NC4=C(O3)C3=CC=CC=C3C3=C4C=CC=C3)=N2)O1	1.9853	2.3052	2.6148	732.1909886	708.567	0.26576834	-0.432842972	320.4385422	116.76	9	4	0	0	9
458	BrC1=CC=C2C(=C1)C1=CC(Br)=CC=C1C1=C2N=C(C2=NC(C3=NC4=C(O3)C3=C(C=CC=C3)C3=CC=CC=C34)=NC(C3=NC4=C(C=CC=C4)S3)=N2)S1	1.9951	2.3051	2.5999	819.9350254	804.423	0.265765777	-0.432842986	312.5023764	90.48	7	4	0	0	11
459	ClC1=CC2=C(C=C1)C1=C(SC(C3=NC(C4=NC5=C(S4)C4=CC=C(Br)C=C4C4=C5C=CC(Br)=C4)=NC(C4=NC5=CC(Br)=CC=C5S4)=N3)=N1)C1=CC=C(Cl)C=C21	1.9927	2.3047	2.6138	981.7447491	971.301	0.192563441	-0.232583051	351.8224904	77.34	7	4	0	0	14
460	ClC1=CC2=C(C=C1)C1=C(SC(C3=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC(Br)=C4)=NC(C4=CC5=CC=C(Br)C=C5C=C4)=N3)=N1)C1=CC=CC=C21	2.0105	2.3043	2.5616	862.9215395	845.903	0.192480795	-0.231940186	330.7916653	64.45	8	3	0	0	10
461	BrC1=CC=C2C=C(C3=NC(C4=NC5=C(S4)C4=C(C=CC=C4)C4=CC(I)=CC=C45)=NC(C4=NC5=C(S4)C4=C(C=C(Br)C=C4)C4=CC(Br)=CC=C45)=N3)C=CC2=C1	2.0045	2.3039	2.5695	1032.767672	1017.258	0.192480795	-0.231940186	353.6177848	64.45	8	3	0	0	11
462	ClC1=CC=C2C=C(C3=CC=C(N(C4=CC=C(C5=CC=C6C=C(Cl)C=CC6=C5)C=C4)C4=CC=C(C5=NC6=C(O5)C5=CC=CC=C5C5=C6C=CC=C5)C=C4)C=C3)C=CC2=C1	1.9896	2.3033	2.5924	782.189169	751.502	0.226864211	-0.43540916	344.5055402	29.27	10	1	0	0	5
463	ClC1=CC=C2C(=C1)C1=CC(Cl)=CC=C1C1=C2N=C(C2=NC(C3=NC4=C(S3)C3=C(C=C(Cl)C=C3)C3=CC(Cl)=CC=C34)=NC(C3=NC4=C(C=CC=C4)S3)=N2)S1	1.9937	2.3032	2.6034	815.9352682	802.495	0.192563441	-0.232624896	330.8263801	77.34	7	4	0	0	13
464	ClC1=CC=C2N=C(C3=NC(C4=NC5=C(S4)C4=CC=C(Cl)C=C4C4=C5C=CC(Cl)=C4)=NC(C4=NC5=C(S4)C4=CC=C(I)C=C4C4=C5C=CC(I)=C4)=N3)SC2=C1	1.9832	2.303	2.6224	1033.767537	1020.85	0.192563441	-0.23262307	359.0467901	77.34	7	4	0	0	14
465	IC1=CC=C2C(=C1)C1=CC=CC=C1C1=C2N=C(C2=NC(C3=NC4=C(O3)C3=CC=CC=C3C3=C4C=CC=C3)=NC(C3=NC4=C(O3)C3=CC=CC=C3C3=C4C=CC=C3)=N2)S1	1.9846	2.303	2.6137	874.064793	851.539	0.265767059	-0.432842979	344.5464143	103.62	9	4	0	0	10
466	BrC1=CC=C2N=C(C3=NC(C4=NC5=C(S4)C4=C(C=C(I)C=C4)C4=CC(I)=CC=C45)=NC(C4=NC5=C(O4)C4=C(C=CC=C4)C4=CC=CC=C45)=N3)SC2=C1	1.9808	2.303	2.6233	993.8178093	978.327	0.265765777	-0.432842986	337.158505	90.48	7	4	0	0	12
467	ClC1=CC=C2C=C(C3=CC=C(N(C4=CC=C(C5=NC6=C(C=CC=C6)O5)C=C4)C4=CC=C(C5=NC6=C(C=CC=C6)S5)C=C4)C=C3)C=CC2=C1	1.9776	2.303	2.6176	655.1485111	630.002	0.226807953	-0.436094686	285.6989561	42.16	7	2	0	0	6
468	ClC1=CC=C2N=C(C3=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC(Br)=C4)=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC(I)=C4)=N3)SC2=C1	1.995	2.3028	2.5979	917.8593453	902.944	0.192563441	-0.23262307	333.0459671	77.34	7	4	0	0	12
469	ClC1=CC=C2C=C(C3=NC(C4=NC5=C(S4)C4=C(C=CC=C4)C4=CC(I)=CC=C45)=NC(C4=NC5=C(S4)C4=C(C=C(Br)C=C4)C4=CC(Br)=CC=C45)=N3)C=CC2=C1	2.0043	2.3028	2.5672	988.8181875	972.807	0.192480795	-0.231940186	350.0535035	64.45	8	3	0	0	11
470	BrC1=CC=C2SC(C3=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC(Br)=C4)=NC(C4=NC5=C(O4)C4=CC=CC=C4C4=C5C=CC=C4)=N3)=NC2=C1	1.9947	2.3026	2.6001	819.9350254	804.423	0.265765777	-0.432842986	312.5023764	90.48	7	4	0	0	11
471	BrC1=CC=C2C=C(C3=NC(C4=NC5=C(S4)C4=CC=C(Br)C=C4C4=C5C=CC(Br)=C4)=NC(C4=NC5=C(S4)C4=CC=C(I)C=C4C4=C5C=CC(I)=C4)=N3)C=CC2=C1	1.9976	2.3023	2.5771	1158.66432	1144.162	0.192480795	-0.231940186	372.879623	64.45	8	3	0	0	12
472	ClC1=CC=C2N=C(C3=NC(C4=NC5=C(S4)C4=C(C=CC=C4)C4=CC(I)=CC=C45)=NC(C4=NC5=C(S4)C4=C(C=C(Br)C=C4)C4=CC(Br)=CC=C45)=N3)SC2=C1	1.9905	2.3022	2.6059	995.7698574	982.848	0.192563441	-0.23262307	346.9135147	77.34	7	4	0	0	13
473	BrC1=CC=C2C(=C1)C1=CC=CC=C1C1=C2N=C(C2=NC(C3=NC4=C(S3)C3=CC=CC=C3C3=C4C=CC=C3)=NC(C3=NC4=C(C=C(I)C(I)=C4)S3)=N2)S1	1.9896	2.3019	2.612	1009.794966	994.395	0.192563441	-0.23258437	342.004539	77.34	7	4	0	0	12
474	BrC1=CC=C2C(=C1)C1=CC(Br)=CC=C1C1=C2N=C(C2=NC(C3=NC4=C(S3)C3=C(C=CC=C3)C3=CC=CC=C34)=NC(C3=NC4=C(C=C(I)C(I)=C4)S3)=N2)S1	1.9845	2.3017	2.6235	1087.705478	1074.299	0.192563441	-0.23258437	355.8720866	77.34	7	4	0	0	13
475	BrC1=CC2=C(C=C1)C1=C(SC(C3=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC=C4)=NC(C4=NC5=CC=C(I)C=C5S4)=N3)=N1)C1=CC=CC=C21	1.99	2.3014	2.6081	883.8983177	867.491	0.192563441	-0.232623604	322.7427009	77.34	7	4	0	0	11
476	C1=CC=C2SC(C3=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC=C4)=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC=C4)=N3)=NC2=C1	1.9967	2.3014	2.5972	680.0911576	660.683	0.192563441	-0.232624896	289.6133152	77.34	7	4	0	0	9
477	ClC1=CC=C2SC(C3=NC(C4=NC5=C(O4)C4=C(C=CC=C4)C4=CC=CC=C45)=NC(C4=NC5=C(S4)C4=C(C=CC=C4)C4=CC=CC=C45)=N3)=NC2=C1	1.9922	2.3014	2.6028	698.0750289	680.068	0.265765777	-0.432842986	295.0705474	90.48	7	4	0	0	10
478	ClC1=CC=C2C(=C1)C1=C(C=CC=C1)C1=C2N=C(C2=NC(C3=NC4=C(S3)C3=C(C=C(Br)C=C3)C3=CC(Br)=CC=C34)=NC(C3=CC4=CC=C(I)C=C4C=C3)=N2)S1	2.0012	2.3011	2.5685	988.8181875	972.807	0.192480795	-0.231940186	350.0535035	64.45	8	3	0	0	11
479	ClC1=CC=C2C=C(C3=NC(C4=NC5=C(S4)C4=C(C=CC=C4)C4=CC(Br)=CC=C45)=NC(C4=NC5=C(S4)C4=C(C=C(Br)C=C4)C4=CC(Br)=CC=C45)=N3)C=CC2=C1	2.0041	2.3	2.5624	940.8320516	925.807	0.192480795	-0.231940186	344.6592129	64.45	8	3	0	0	11
480	C1=CC=C2C=C(C3=CC=C(N(C4=CC=C(C5=NC6=C(C=CC=C6)O5)C=C4)C4=CC=C(C5=NC6=C(C=CC=C6)S5)C=C4)C=C3)C=CC2=C1	1.976	2.2998	2.6151	621.1874835	594.549	0.226807953	-0.436094686	275.3956899	42.16	7	2	0	0	5
481	BrC1=CC=C2C(=C1)C1=CC=CC=C1C1=C2N=C(C2=NC(C3=NC4=C(S3)C3=CC=CC=C3C3=C4C=CC(I)=C3)=NC(C3=NC4=C(C=CC=C4)S3)=N2)S1	1.9987	2.2992	2.5797	883.8983177	867.491	0.192563441	-0.232624896	322.7427009	77.34	7	4	0	0	11
482	BrC1=CC=C2C(=C1)C1=CC(Br)=CC=C1C1=C2N=C(C2=NC(C3=NC4=C(S3)C3=CC=C(I)C=C3C3=C4C=CC(I)=C3)=NC(C3=NC4=C(C=C(I)C(I)=C4)S3)=N2)S1	1.9771	2.299	2.6246	1339.498774	1328.107	0.192563441	-0.23258437	394.3957629	77.34	7	4	0	0	15
483	ClC1=CC=C2C(=C1)C1=C(C=CC=C1)C1=C2N=C(C2=NC(C3=NC4=C(S3)C3=C(C=C(Cl)C=C3)C3=CC(Cl)=CC=C34)=NC(C3=CC4=CC=C(I)C=C4C=C3)=N2)S1	1.9997	2.2987	2.5648	900.9192186	883.905	0.192480795	-0.231940182	342.9249407	64.45	8	3	0	0	11
484	BrC1=CC=C2C(=C1)C1=CC(Br)=CC=C1C1=C2N=C(C2=NC(C3=CC=C4C=CC=CC4=C3)=NC(C3=NC4=C(S3)C3=C(C=C(Br)C=C3)C3=CC(Br)=CC=C34)=N2)S1	2.0046	2.2986	2.5576	984.781536	970.258	0.192480795	-0.231940186	348.2234943	64.45	8	3	0	0	11
485	IC1=CC=C2N=C(C3=NC(C4=NC5=C(O4)C4=C(C=CC=C4)C4=CC=CC=C45)=NC(C4=NC5=C(S4)C4=C(C=CC=C4)C4=CC=CC=C45)=N3)SC2=C1	1.9839	2.2984	2.6063	790.0106492	771.519	0.265765777	-0.432842986	304.0291193	90.48	7	4	0	0	10
486	ClC1=CC=C2C=C(C3=NC(C4=NC5=C(S4)C4=C(C=C(Br)C=C4)C4=CC(Br)=CC=C45)=NC(C4=NC5=C(O4)C4=C(C=CC=C4)C4=CC=CC=C45)=N3)C=CC2=C1	2	2.2981	2.5637	846.9443831	829.835	0.265764317	-0.432842993	325.9456313	77.59	8	3	0	0	10
487	ClC1=CC=C2C(=C1)C1=C(C=CC(Cl)=C1)C1=C2N=C(C2=NC(C3=NC4=C(S3)C3=C(C=CC=C3)C3=CC=CC=C34)=NC(C3=NC4=CC(Br)=CC=C4S3)=N2)S1	1.9897	2.2979	2.6049	825.923725	811.493	0.192563441	-0.232583051	324.0873952	77.34	7	4	0	0	12
488	ClC1=CC=C2N=C(C3=NC(C4=NC5=C(O4)C4=CC=CC=C4C4=C5C=CC=C4)=NC(C4=NC5=C(O4)C4=CC=CC=C4C4=C5C=CC=C4)=N3)SC2=C1	1.9824	2.2974	2.6022	682.0978725	664	0.265767059	-0.432842979	290.2245134	103.62	7	4	0	0	10
489	IC1=CC=C2N=C(C3=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC=C4)=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC=C4)=N3)SC2=C1	1.9845	2.2972	2.6095	805.9878056	787.587	0.192563441	-0.232623604	308.8751533	77.34	7	4	0	0	10
490	BrC1=CC=C(N(C2=CC=C(C3=NC4=C(O3)C3=CC=CC=C3C3=C4C=CC=C3)C=C2)C2=CC=C(C3=NC4=C(C=CC=C4)S3)C=C2)C=C1	1.9701	2.2972	2.6318	673.0823455	650.431	0.226864211	-0.43540916	276.8878078	42.16	7	2	0	0	6
